PROV,DISTRICT,NAHIA,VILLAGE,EA,EA_EXT,QSN,J01_USE_OF_HOUSE,J01A_TYPE_OF_HOUSE,JO2_MATERIAL_FLOOR,J03_COVER_FLOOR,J04_MATERIAL_WALL,J05_MATERIAL_ROOF,J06_NUM_ROOM,J07_NUM_ROOM_DISP,J08_NUM_ROOM_SLEEP,J09_ENERGY_COOKING,J10_ENERGY_LIGHTING,J11_ENERGY_HEATING,J12_WATER_DRINKING,J13_WATER_COOKING_ETC,J14_KIND_OF_TOILET,J15A_ELECTRICITY,J15B_RADIO,J15C_TV,J16B_MOBILE_PHONE,J15D_LANDLINE_PHONE,J15E_REF,J15F_WASHING_MACHINE,J15G_INTERNET,J16A_WATCH,J16C_COMPUTER,J16D_BICYCLE,J16E_MOTORCYCLE,J16F_CART,J16G_CAR,J16I_MOTORBOAT,J16H_GENERATOR,J17_OWN_LAND,J18_OWN_AGRILAND,J19_OWN_FARM_ANIMALS,J20A_CATTLE,J20B_HORSE,J20C_GOAT,J20D_SHEEP,J20E_CHICKEN,J20F_DUCKS,J21_TENURE_HOUSE
02,01,00,065,002,0,050,1,1,11,2,12,12,06,03,03,08,3,05,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,03,00,00,09,00,00,1
02,01,00,065,002,0,051,1,1,11,3,12,12,07,04,03,09,3,08,32,32,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,03,00,00,1
02,01,00,065,002,0,052,1,1,11,3,12,12,08,05,05,08,3,08,32,32,61,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,0001,1,04,00,00,03,09,00,1
02,01,00,065,002,0,053,1,1,11,3,12,12,06,03,02,02,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,01,00,00,01,06,00,1
02,01,00,065,002,0,054,1,1,11,3,12,12,06,04,03,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,03,00,00,00,20,00,1
02,01,00,065,002,0,055,1,1,11,3,12,12,06,04,03,08,3,05,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,01,00,00,1
02,01,00,065,002,0,056,1,1,11,3,12,12,05,04,02,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,01,06,00,1
02,01,00,065,002,0,057,1,1,11,2,12,12,06,05,03,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,01,00,065,002,0,058,1,1,11,4,12,12,06,03,03,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,01,00,00,02,06,00,1
02,01,00,065,002,0,059,1,1,11,4,12,12,09,06,03,10,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0016,1,01,02,00,00,15,00,1
02,01,00,065,002,0,061,1,1,11,3,12,12,03,03,01,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,01,00,00,00,00,00,1
02,01,00,065,002,0,062,1,1,11,3,12,12,03,02,01,09,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,01,00,00,01,00,00,1
02,01,00,065,002,0,063,1,1,11,4,12,12,03,02,01,09,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,06,00,1
02,01,00,065,002,0,064,2,1,33,2,33,13,07,04,04,08,3,05,61,61,13,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,0000,1,01,00,00,00,15,00,1
02,01,00,065,002,0,065,1,1,11,4,12,12,06,05,03,09,3,08,32,32,61,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,04,00,00,00,20,00,1
02,01,00,065,002,0,066,1,1,11,3,12,12,09,06,04,08,3,08,31,31,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,02,00,00,00,05,00,1
02,01,00,065,002,0,068,1,1,11,2,12,12,03,03,01,02,3,05,32,32,61,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,0008,1,09,00,00,01,15,00,1
02,01,00,065,002,0,069,1,1,11,4,12,12,03,02,01,09,3,08,32,32,61,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,0001,1,03,00,00,00,00,00,1
02,01,00,065,002,0,070,1,1,11,2,12,12,03,02,01,09,3,05,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,05,00,1
02,01,00,065,002,0,071,1,1,11,4,12,12,03,02,01,09,3,08,32,32,99,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,00,00,03,22,00,1
02,01,00,065,002,0,072,1,1,11,4,12,12,06,04,02,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0006,1,06,00,00,00,22,00,1
02,01,00,065,002,0,073,1,1,11,3,12,12,09,06,04,09,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0003,1,06,00,00,00,00,00,1
02,01,00,065,002,0,075,1,1,11,3,12,12,10,08,06,10,1,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0005,1,09,00,00,01,30,00,1
02,01,00,065,002,0,077,1,1,11,4,12,12,03,02,01,02,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,0000,1,02,01,00,00,00,00,1
02,01,00,065,002,0,078,1,1,11,3,12,12,07,04,02,95,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,01,00,1
02,01,00,065,002,0,079,1,1,11,3,12,12,03,02,01,09,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,03,00,00,00,00,00,1
02,01,00,065,002,0,080,1,1,11,3,12,12,11,09,08,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0002,1,06,00,00,00,00,00,1
02,01,00,065,002,0,082,1,1,11,3,12,12,04,03,02,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0001,1,03,00,00,00,06,00,1
02,01,00,065,002,0,083,1,1,11,3,12,12,08,06,04,95,3,08,31,31,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0003,1,02,00,00,00,00,00,1
02,01,00,065,002,0,084,1,1,11,3,12,12,08,06,04,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,07,00,00,00,06,06,1
02,01,00,065,002,0,085,1,1,11,2,12,12,07,05,04,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0006,1,04,00,00,01,00,00,1
02,01,00,065,002,0,087,1,1,11,3,12,12,05,04,02,10,3,08,31,31,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,03,00,00,00,05,05,1
02,01,00,065,002,0,089,1,1,11,3,12,12,08,05,04,08,3,08,32,32,99,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,04,00,00,00,10,00,1
02,01,00,065,002,0,090,1,1,11,3,12,12,08,06,06,11,3,08,32,32,99,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,0000,1,05,00,00,00,02,00,1
02,01,00,065,002,0,092,1,1,11,4,12,12,05,04,02,11,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,0000,1,01,00,00,00,04,00,1
02,01,00,065,002,0,093,1,1,11,4,12,12,03,03,02,08,3,08,51,51,99,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,0000,1,04,00,00,02,00,00,1
02,01,00,065,002,0,094,1,1,11,2,12,12,02,02,01,08,3,08,81,81,61,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,0002,1,02,00,00,00,00,00,1
02,01,00,065,002,0,095,1,1,11,4,12,12,09,09,04,09,3,08,31,31,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0003,1,08,01,00,00,09,02,1
02,01,00,065,002,0,097,1,1,11,3,12,12,07,05,04,09,3,08,81,81,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,07,00,00,00,10,00,1
02,01,00,065,002,0,099,1,1,11,3,12,12,05,04,03,09,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,04,00,00,00,09,00,1
02,01,00,065,002,0,100,1,1,11,2,12,12,16,11,06,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,0020,1,09,01,00,00,22,00,1
02,01,00,065,002,0,104,1,1,11,3,12,12,12,12,06,09,3,08,32,32,61,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,0003,1,07,00,06,97,12,00,1
02,01,00,065,002,0,107,1,1,11,1,12,12,04,04,02,08,3,08,32,32,61,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,0000,1,03,00,00,00,00,00,1
02,01,00,065,002,0,108,1,1,11,2,12,12,11,11,04,08,3,08,11,11,61,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,0001,1,05,00,00,00,00,00,1
02,01,00,065,002,0,110,1,1,11,2,12,12,04,04,03,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,05,00,00,00,00,00,1
02,01,00,065,002,0,111,1,1,11,1,12,12,08,08,04,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,0003,1,08,00,00,02,06,00,1
02,01,00,065,002,0,112,1,1,11,3,12,12,06,06,03,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,0003,1,03,00,00,00,00,00,1
02,01,00,065,002,0,113,1,1,11,3,12,12,07,07,07,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,0003,1,09,00,00,00,09,00,1
02,01,00,065,002,0,115,1,1,11,3,12,12,03,03,01,11,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0001,1,03,00,00,00,20,00,1
02,01,00,065,002,0,116,1,1,11,3,12,12,07,07,02,08,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,0000,1,06,01,00,00,10,00,1
02,01,00,065,002,0,117,1,1,11,3,12,12,03,03,01,08,3,08,31,31,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,04,00,00,00,00,00,4
02,01,00,065,002,0,118,1,1,11,3,12,12,03,03,01,08,3,08,31,31,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,04,00,00,00,10,00,4
02,01,00,065,002,0,119,1,1,11,4,12,12,08,08,03,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0003,1,06,00,00,04,09,00,1
02,01,00,065,002,0,121,1,1,11,3,12,12,07,07,05,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0005,1,05,01,02,57,09,00,1
02,01,00,065,002,0,123,1,1,11,3,12,12,05,05,03,09,3,08,31,31,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0002,1,03,00,00,00,07,00,1
02,01,00,065,002,0,124,1,1,11,3,12,12,05,05,01,08,3,08,31,31,99,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,04,00,00,01,06,00,1
02,01,00,065,002,0,125,1,1,11,3,12,12,06,06,04,11,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,0006,1,07,00,00,00,10,00,1
02,01,00,065,002,0,126,1,1,11,3,12,12,07,07,03,11,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,0007,1,06,00,00,02,00,00,1
02,01,00,065,002,0,127,1,1,11,3,12,12,05,04,02,08,4,08,31,31,61,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,    ,1,02,01,00,00,06,00,1
02,01,00,065,002,0,128,1,1,11,3,12,12,04,04,03,11,3,08,32,32,99,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,0000,1,02,00,00,00,05,00,1
02,01,00,065,002,0,129,1,1,11,3,12,12,03,02,01,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,02,00,00,00,10,00,1
02,01,00,065,002,0,130,1,1,11,3,12,12,05,04,01,11,3,08,32,32,99,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,08,00,00,00,00,00,1
02,01,00,065,002,0,131,1,1,11,2,12,12,05,04,02,08,3,05,31,31,99,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,0010,1,05,00,00,02,20,00,1
02,01,00,065,002,0,133,1,1,11,3,12,12,04,04,02,11,3,05,32,32,61,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0006,1,02,00,00,00,00,00,1
02,01,00,065,002,0,134,1,1,11,3,12,12,03,03,01,95,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,0001,1,02,00,00,00,15,00,1
02,01,00,065,002,0,135,1,1,11,3,12,12,08,08,05,11,3,05,32,32,99,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,0004,1,06,00,00,00,00,00,1
02,01,00,065,002,0,137,1,1,11,4,12,12,06,06,03,08,4,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,02,00,00,00,03,00,1
02,01,00,065,002,0,138,1,1,11,4,12,12,04,04,04,95,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,06,00,00,97,00,00,1
02,01,00,065,002,0,139,1,1,11,4,12,12,04,04,04,95,3,08,32,32,99,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,06,00,00,97,00,00,1
02,01,00,065,002,0,140,1,1,11,3,12,12,03,03,02,09,3,08,32,32,99,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,00,00,1
02,01,00,065,002,0,141,1,1,11,1,12,12,02,02,01,09,3,05,81,32,99,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0001,1,01,00,00,08,00,00,1
02,01,00,065,002,0,142,1,1,33,2,33,13,06,06,05,08,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,0000,1,06,00,00,00,00,00,1
02,01,00,065,002,0,143,1,1,11,4,12,12,02,02,01,11,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,01,00,03,20,50,00,1
02,01,00,065,002,0,144,1,1,11,3,12,12,03,03,01,95,1,08,32,32,99,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,01,00,00,00,00,00,1
02,01,00,065,002,0,145,1,1,11,4,12,12,03,03,02,95,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0004,1,07,00,00,00,00,00,1
02,01,00,065,002,0,146,1,1,11,3,12,12,03,03,03,06,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0008,1,05,00,00,00,03,00,1
02,01,00,065,002,0,147,1,1,11,3,12,12,08,08,05,11,3,05,31,31,99,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,0003,1,06,00,00,00,09,00,1
02,01,00,065,002,0,149,1,1,11,3,12,12,08,08,03,95,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0000,1,03,00,00,00,00,00,1
02,01,00,065,002,0,150,1,1,11,1,12,12,06,06,02,08,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,02,00,00,03,06,00,1
02,01,00,065,002,0,151,1,1,11,4,33,14,05,05,03,09,3,08,32,32,61,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,0003,1,04,00,00,03,09,00,1
02,01,00,065,002,0,152,1,1,11,2,12,12,03,03,02,08,3,08,32,32,61,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,0001,1,05,00,97,30,00,00,1
02,01,00,065,002,0,153,1,1,11,2,12,12,02,02,01,95,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,00,065,002,0,154,1,1,11,3,12,12,04,04,02,11,3,05,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,03,00,00,00,10,00,1
02,01,00,065,002,0,155,1,1,11,2,12,12,08,07,07,08,3,08,31,31,61,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,0003,1,10,00,00,00,20,00,1
02,01,00,065,002,0,157,1,1,11,3,12,12,04,04,03,08,3,05,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,065,002,0,158,1,1,11,3,12,12,03,03,02,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,1,0000,1,03,00,09,00,00,00,1
02,01,00,065,002,0,159,1,1,11,3,12,12,04,04,04,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0004,1,04,00,00,02,03,00,1
02,01,00,065,002,0,160,1,1,11,3,12,12,02,02,02,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,0001,1,02,00,00,00,10,00,1
02,01,00,065,002,0,161,1,1,11,3,12,12,04,04,02,08,3,08,32,32,99,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0001,1,02,00,00,00,00,00,1
02,01,00,065,002,0,162,1,1,11,3,12,12,07,07,07,11,3,08,32,32,99,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,0005,1,06,00,00,00,00,00,1
02,01,00,065,002,0,164,1,1,11,3,12,12,02,02,02,11,3,08,32,32,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,1,02,00,00,02,10,00,1
02,01,00,065,002,0,165,1,1,11,1,12,12,01,01,01,11,3,08,32,32,99,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,1,02,00,00,00,01,00,1
02,01,00,065,002,0,166,1,1,11,1,12,12,01,01,01,11,3,08,31,31,61,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,1,02,00,00,00,01,00,1
02,01,00,066,003,0,001,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,00,00,06,00,1
02,01,00,066,003,0,002,1,1,11,2,12,12,06,06,06,08,3,05,31,31,61,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0001,1,02,00,00,00,05,00,1
02,01,00,066,003,0,004,1,1,11,2,12,12,03,01,01,08,3,05,31,31,61,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,0005,1,04,00,00,00,04,04,1
02,01,00,066,003,0,005,1,1,11,1,12,12,02,02,02,08,3,05,31,31,61,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0002,1,04,00,00,00,02,00,1
02,01,00,066,003,0,007,1,1,11,4,12,12,03,03,03,08,3,05,31,31,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0008,1,01,00,00,00,15,00,1
02,01,00,066,003,0,008,1,1,33,2,34,12,02,02,02,08,3,05,31,31,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,066,003,0,010,1,1,33,2,34,13,02,02,02,08,3,05,31,31,61,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,066,003,0,011,1,1,11,2,12,12,01,01,01,08,3,05,31,31,61,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,    ,1,02,00,00,00,01,00,1
02,01,00,066,003,0,012,1,1,11,4,12,12,01,01,01,08,3,05,42,42,61,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,0002,1,04,00,00,00,20,00,1
02,01,00,066,003,0,013,1,1,11,1,12,12,02,02,02,08,3,05,31,31,61,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0000,1,01,00,00,00,04,01,1
02,01,00,066,003,0,015,1,1,11,2,12,12,03,03,02,08,3,05,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,04,00,01,01,03,00,1
02,01,00,066,003,0,016,1,1,33,2,12,13,04,05,02,08,3,04,31,31,61,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,0001,1,09,00,00,01,05,10,1
02,01,00,066,003,0,018,1,1,11,2,12,12,02,02,02,08,3,05,31,31,61,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0002,1,05,00,00,00,02,04,1
02,01,00,069,003,0,020,1,1,11,4,12,12,03,03,01,08,4,05,31,31,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0000,1,02,00,00,00,00,00,1
02,01,00,069,003,0,021,1,1,11,2,12,12,06,06,02,08,4,05,21,21,99,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,1,04,00,00,00,04,00,1
02,01,00,069,003,0,022,1,1,11,1,12,12,03,03,03,10,1,08,32,32,61,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,0000,1,01,01,00,00,01,00,1
02,01,00,069,003,0,023,1,1,11,4,12,12,03,03,03,10,4,08,42,42,61,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,02,00,00,00,02,00,1
02,01,00,069,003,0,024,1,1,11,2,12,12,02,02,01,07,4,05,81,81,61,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,025,1,1,11,2,12,12,06,06,05,08,4,05,81,81,61,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0003,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,027,1,1,11,2,12,12,03,03,03,08,3,05,31,31,61,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0000,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,028,1,1,11,2,12,12,04,04,02,08,3,05,31,31,61,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,029,1,1,11,2,12,12,04,04,01,01,2,04,42,42,61,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,030,1,1,11,2,12,12,04,04,01,01,2,04,42,42,61,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,031,1,1,11,4,12,12,05,05,03,10,4,08,42,42,61,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0002,1,04,01,00,01,00,02,1
02,01,00,069,003,0,033,1,1,11,4,12,12,02,02,01,10,2,08,42,42,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,1,01,00,00,00,02,00,1
02,01,00,069,003,0,034,1,1,11,1,12,12,03,03,02,10,1,08,42,42,61,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0001,1,02,01,02,04,07,04,1
02,01,00,069,003,0,036,1,2,11,4,12,12,06,02,01,08,4,05,42,42,61,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,0001,1,00,00,00,02,00,00,1
02,01,00,069,003,0,037,1,1,11,4,12,12,03,03,03,10,4,07,32,32,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,01,01,00,04,00,05,1
02,01,00,069,003,0,038,1,1,11,2,12,12,02,02,02,10,4,08,42,42,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0002,1,00,00,00,00,02,00,1
02,01,00,069,003,0,039,1,1,11,4,12,12,04,02,02,10,4,08,42,42,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,01,03,00,1
02,01,00,069,003,0,040,1,1,11,4,12,12,02,02,02,10,4,08,42,42,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,02,00,00,01,03,04,1
02,01,00,069,003,0,041,1,1,11,2,12,12,02,02,02,10,4,08,32,32,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0002,1,02,00,00,00,00,06,1
02,01,00,069,003,0,042,1,1,11,2,12,12,03,03,03,10,4,08,42,42,61,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,0000,1,04,00,00,00,03,04,1
02,01,00,069,003,0,044,1,1,11,2,12,12,05,05,03,10,4,08,42,42,61,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0004,1,04,00,00,00,03,04,1
02,01,00,069,003,0,046,1,1,11,2,12,12,04,02,02,08,4,05,42,42,61,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,0001,1,00,00,00,00,05,00,1
02,01,00,069,003,0,047,1,1,11,2,12,12,06,06,05,10,4,08,32,32,61,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0003,1,02,00,00,00,03,00,1
02,01,00,069,003,0,049,1,1,11,2,12,12,03,03,03,10,4,07,41,41,61,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,    ,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,050,1,1,11,4,12,12,03,02,02,10,4,08,42,42,61,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0000,1,02,00,00,00,02,00,1
02,01,00,069,003,0,051,1,1,11,2,12,12,02,02,01,10,4,05,42,42,61,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0000,1,02,00,00,00,03,00,1
02,01,00,069,003,0,052,1,1,11,4,12,12,03,03,02,10,4,08,32,32,61,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0000,1,04,00,00,00,00,00,1
02,01,00,069,003,0,053,1,1,11,4,12,12,02,02,01,10,4,08,42,42,61,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0001,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,054,1,1,11,2,12,12,04,04,03,10,4,08,42,42,61,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0003,1,03,00,00,03,03,03,1
02,01,00,069,003,0,056,1,1,33,2,12,12,04,04,04,08,4,05,32,32,61,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,0007,2,  ,  ,  ,  ,  ,  ,1
02,01,00,069,003,0,057,1,1,11,2,12,12,02,02,02,10,4,05,32,31,61,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,    ,1,02,01,00,03,03,00,1
